-1.412928,-10.518464,-0.784960
-2.354880,-10.832448,0.156992
-1.726912,-10.675456,-0.313984
-1.255936,-10.361472,-0.627968
-2.511872,-11.146432,-0.313984
-1.569920,-10.047488,-0.313984
-1.098944,-10.204480,0.627968
-0.627968,-11.146432,0.156992
-0.941952,-10.047488,0.313984
-1.569920,-9.890496,-0.156992
-2.511872,-10.989440,0.000000
-2.668864,-10.989440,-0.627968
-1.883904,-10.832448,0.313984
-1.412928,-10.518464,0.000000
-1.883904,-10.989440,-0.313984
-2.668864,-10.518464,-0.313984
-3.139840,-10.675456,-0.784960
-1.726912,-10.832448,-0.941952
-1.255936,-10.204480,-0.941952
-1.726912,-10.675456,-0.313984
-1.726912,-10.361472,-0.313984
-1.883904,-10.204480,0.627968
-1.255936,-10.518464,0.313984
-0.784960,-10.832448,0.156992
-1.255936,-10.832448,0.313984
-2.668864,-10.361472,-0.313984
-2.354880,-10.675456,-0.313984
-1.569920,-10.204480,-0.313984
-1.726912,-10.361472,-1.255936
-1.569920,-10.518464,-0.627968
-1.726912,-10.361472,-0.156992
-1.726912,-10.832448,0.000000
-1.569920,-10.518464,0.470976
-1.569920,-10.361472,0.000000
-1.883904,-10.518464,0.470976
-1.883904,-10.832448,0.470976
-1.883904,-10.518464,-0.470976
-1.569920,-10.361472,-0.470976
-1.883904,-10.675456,-0.156992
-1.726912,-10.361472,0.156992
-1.255936,-10.361472,-0.156992
-1.726912,-10.518464,0.313984
-2.511872,-10.047488,0.627968
-2.354880,-10.204480,-0.470976
-1.726912,-10.675456,0.156992
-1.569920,-10.675456,0.941952
-1.569920,-10.832448,-0.156992
-1.569920,-10.989440,0.156992
-1.883904,-10.204480,0.156992
-2.354880,-10.675456,0.313984
-2.040896,-10.361472,0.313984
-2.197888,-10.361472,-0.470976
-2.040896,-10.518464,-0.941952
-2.040896,-10.675456,-0.470976
-1.726912,-10.204480,-0.627968
-1.569920,-10.675456,-0.784960
-1.569920,-10.518464,-0.784960
-1.726912,-10.518464,0.941952
-1.412928,-10.361472,0.941952
-1.412928,-10.361472,0.941952
-1.569920,-10.518464,0.470976
-2.040896,-10.204480,-0.627968
-2.197888,-10.518464,-1.098944
-1.883904,-10.832448,-0.941952
-1.726912,-10.675456,0.000000
-1.883904,-10.361472,0.470976
-2.040896,-10.361472,-0.313984
-2.197888,-10.204480,-1.098944
-1.883904,-10.518464,-1.255936
-1.883904,-10.518464,-1.255936
-1.412928,-10.675456,-0.784960
-1.883904,-10.675456,-0.156992
-1.569920,-10.361472,0.313984
-1.412928,-10.204480,-0.313984
-1.255936,-10.675456,0.000000
-1.569920,-10.675456,0.470976
-2.354880,-10.832448,-0.313984
-2.354880,-10.675456,-1.098944
-2.197888,-10.832448,-1.098944
-1.883904,-10.675456,0.313984
-1.883904,-10.675456,0.784960
-1.412928,-10.675456,0.941952
-1.569920,-10.047488,0.627968
-1.883904,-10.361472,0.156992
-2.040896,-10.518464,0.784960
